"strain","host","plasmid","plasmid_2","strain_2","media","sugar","amino_acids","inducer","concentration","init_ratio","init_dilution","well","time","GFP","mCherry","OD600","OD700","row","column","normalised_OD","normalised_GFP","normalised_mCherry","calibrated_OD","calibrated_GFP"
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.140625,"C2",45597.088,48859,14900,0.5034,0.407,"C",2,0.3214,26631.6741554206,13438.569704838,264429217.866883,0.0314425598856675
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.140625,"C3",45597.088,42206,12066,0.4773,0.3848,"C",3,0.2992,26829.916491187,10899.6113571845,246164349.675704,0.0316766137599315
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.140625,"C4",45597.088,37327,9601,0.4499,0.3637,"C",4,0.2781,23769.9297139511,8709.58229907394,228804497.47598,0.0280638548724844
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.140625,"C5",45597.088,27371,4283,0.4024,0.3246,"C",5,0.239,15759.8082667453,3446.92890346531,196635292.688814,0.018606742945333
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.140625,"C6",45597.088,31955,1132,0.5451,0.4372,"C",6,0.3516,-952.216925701454,-8.20350439358958,289276020.541369,-0.00112423040082969
"","","","","","","","","",NA,NA,NA,"C7",45597.088,NA,NA,NA,NA,"C",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"C8",45597.088,NA,NA,NA,NA,"C",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"C9",45597.088,NA,NA,NA,NA,"C",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"C10",45597.088,NA,NA,NA,NA,"C",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"C11",45597.088,NA,NA,NA,NA,"C",11,NA,NA,NA,NA,NA
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"C12",45597.088,5862,735,0.091,0.086,"C",12,0.000399999999999998,-1017.34848019226,-4.63675640541214,329096.724165378,-0.00120112766198467
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.052734375,"D1",45597.088,49901,14953,0.4799,0.3881,"D",1,0.3025,33875.8217934741,13733.3251174254,248879397.650068,0.039995328464948
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.052734375,"D2",45597.088,44934,12818,0.4639,0.3746,"D",2,0.289,30836.048763266,11805.0227740272,237772383.209487,0.0364064348421375
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.052734375,"D3",45597.088,41557,11821,0.4512,0.366,"D",3,0.2804,27927.2832776796,10908.4103870809,230696803.639931,0.0329722146560476
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.052734375,"D4",45597.088,34730,8568,0.4288,0.3479,"D",4,0.2623,21621.4620956695,7754.76544087392,215805176.871448,0.0255272767604213
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.052734375,"D5",45597.088,25056,2224,0.3866,0.3148,"D",5,0.2292,14230.0844764535,1373.20082291251,188572422.946763,0.0168006818015956
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.052734375,"D6",45597.088,31847,1211,0.5332,0.4299,"D",6,0.3443,823.01136573383,-79.9417135768754,283270005.325351,0.000971684468751428
"","","","","","","","","",NA,NA,NA,"D7",45597.088,NA,NA,NA,NA,"D",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"D8",45597.088,NA,NA,NA,NA,"D",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"D9",45597.088,NA,NA,NA,NA,"D",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"D10",45597.088,NA,NA,NA,NA,"D",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"D11",45597.088,NA,NA,NA,NA,"D",11,NA,NA,NA,NA,NA
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"D12",45597.088,5872,721,0.09,0.0852,"D",12,-0.000399999999999998,-1027.2321222385,-19.5882842140654,-329096.724165378,-0.00121279673712858
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.019775391,"E1",45597.088,48166,14012,0.4731,0.3822,"E",1,0.2966,33213.2978253809,12887.0055651615,244025220.968629,0.0392131226816806
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.019775391,"E2",45597.088,43863,12960,0.466,0.3781,"E",2,0.2925,29436.3562761655,11897.6237586139,240651979.545934,0.0347538945403023
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.019775391,"E3",45597.088,39359,11225,0.4449,0.3619,"E",3,0.2763,25850.679119535,10348.4059647962,227323562.217236,0.0305204817976386
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.019775391,"E4",45597.088,31556,7067,0.4078,0.3324,"E",4,0.2468,19333.9501913036,6246.38678261751,203052678.810039,0.0228265366709154
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.019775391,"E5",45597.088,30173,2242,0.5092,0.4113,"E",5,0.3257,6107.17388155267,763.815752523595,267967007.651661,0.0072104059017191
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.019775391,"E6",45597.088,30866,1302,0.5231,0.422,"E",6,0.3364,2395.8107406292,-116.638625047581,276770345.023084,0.00282860259731837
"","","","","","","","","",NA,NA,NA,"E7",45597.088,NA,NA,NA,NA,"E",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"E8",45597.088,NA,NA,NA,NA,"E",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"E9",45597.088,NA,NA,NA,NA,"E",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"E10",45597.088,NA,NA,NA,NA,"E",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"E11",45597.088,NA,NA,NA,NA,"E",11,NA,NA,NA,NA,NA
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"E12",45597.088,16778,1593,0.4367,0.3598,"E",12,0.2742,3321.53503999316,731.730553142999,225595804.415368,0.00392155460440969
"","","","","","","","","",NA,NA,NA,"F1",45597.088,NA,NA,NA,NA,"F",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F2",45597.088,NA,NA,NA,NA,"F",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F3",45597.088,NA,NA,NA,NA,"F",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F4",45597.088,NA,NA,NA,NA,"F",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F5",45597.088,NA,NA,NA,NA,"F",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F6",45597.088,NA,NA,NA,NA,"F",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F7",45597.088,NA,NA,NA,NA,"F",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F8",45597.088,NA,NA,NA,NA,"F",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F9",45597.088,NA,NA,NA,NA,"F",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F10",45597.088,NA,NA,NA,NA,"F",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F11",45597.088,NA,NA,NA,NA,"F",11,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F12",45597.088,NA,NA,NA,NA,"F",12,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G1",45597.088,NA,NA,NA,NA,"G",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G2",45597.088,NA,NA,NA,NA,"G",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G3",45597.088,NA,NA,NA,NA,"G",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G4",45597.088,NA,NA,NA,NA,"G",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G5",45597.088,NA,NA,NA,NA,"G",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G6",45597.088,NA,NA,NA,NA,"G",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G7",45597.088,NA,NA,NA,NA,"G",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G8",45597.088,NA,NA,NA,NA,"G",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G9",45597.088,NA,NA,NA,NA,"G",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G10",45597.088,NA,NA,NA,NA,"G",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G11",45597.088,NA,NA,NA,NA,"G",11,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G12",45597.088,NA,NA,NA,NA,"G",12,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H1",45597.088,NA,NA,NA,NA,"H",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H2",45597.088,NA,NA,NA,NA,"H",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H3",45597.088,NA,NA,NA,NA,"H",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H4",45597.088,NA,NA,NA,NA,"H",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H5",45597.088,NA,NA,NA,NA,"H",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H6",45597.088,NA,NA,NA,NA,"H",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H7",45597.088,NA,NA,NA,NA,"H",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H8",45597.088,NA,NA,NA,NA,"H",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H9",45597.088,NA,NA,NA,NA,"H",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H10",45597.088,NA,NA,NA,NA,"H",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H11",45597.088,NA,NA,NA,NA,"H",11,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H12",45597.088,NA,NA,NA,NA,"H",12,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A1",46797.02,NA,NA,NA,NA,"A",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A2",46797.02,NA,NA,NA,NA,"A",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A3",46797.02,NA,NA,NA,NA,"A",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A4",46797.02,NA,NA,NA,NA,"A",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A5",46797.02,NA,NA,NA,NA,"A",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A6",46797.02,NA,NA,NA,NA,"A",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A7",46797.02,NA,NA,NA,NA,"A",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A8",46797.02,NA,NA,NA,NA,"A",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A9",46797.02,NA,NA,NA,NA,"A",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A10",46797.02,NA,NA,NA,NA,"A",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A11",46797.02,NA,NA,NA,NA,"A",11,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A12",46797.02,NA,NA,NA,NA,"A",12,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B1",46797.02,NA,NA,NA,NA,"B",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B2",46797.02,NA,NA,NA,NA,"B",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B3",46797.02,NA,NA,NA,NA,"B",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B4",46797.02,NA,NA,NA,NA,"B",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B5",46797.02,NA,NA,NA,NA,"B",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B6",46797.02,NA,NA,NA,NA,"B",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B7",46797.02,NA,NA,NA,NA,"B",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B8",46797.02,NA,NA,NA,NA,"B",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B9",46797.02,NA,NA,NA,NA,"B",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B10",46797.02,NA,NA,NA,NA,"B",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B11",46797.02,NA,NA,NA,NA,"B",11,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"B12",46797.02,NA,NA,NA,NA,"B",12,NA,NA,NA,NA,NA
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.140625,"C1",46797.02,51962,15662,0.522,0.42,"C",1,0.33455,24191.8833158726,14222.5791679664,275248272.67382,0.0285620323929798
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.140625,"C2",46797.02,48707,14355,0.5043,0.4082,"C",2,0.32275,25909.4698061744,12886.058836718,265539919.310941,0.0305898927432137
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.140625,"C3",46797.02,42093,12026,0.4784,0.3859,"C",3,0.30045,26486.2964433959,10839.4665212341,247192776.938721,0.031270920378902
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.140625,"C4",46797.02,37738,9951,0.4516,0.3659,"C",4,0.28045,24106.5367985597,9037.92264628696,230737940.730452,0.0284612684317664
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.140625,"C5",46797.02,27509,4420,0.4021,0.3262,"C",5,0.24075,15756.3579872425,3587.4297692171,198075090.857038,0.0186026693891886
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.140625,"C6",46797.02,32335,1127,0.5452,0.4402,"C",6,0.35475,-1335.74224606854,54.5777595508218,291867657.244171,-0.00157703775281727
"","","","","","","","","",NA,NA,NA,"C7",46797.02,NA,NA,NA,NA,"C",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"C8",46797.02,NA,NA,NA,NA,"C",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"C9",46797.02,NA,NA,NA,NA,"C",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"C10",46797.02,NA,NA,NA,NA,"C",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"C11",46797.02,NA,NA,NA,NA,"C",11,NA,NA,NA,NA,NA
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"C12",46797.02,5889,777,0.0909,0.0859,"C",12,0.000450000000000006,-989.105752564243,37.4227140825715,370233.814686057,-0.00116778301945127
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.052734375,"D1",46797.02,50217,14821,0.4796,0.387,"D",1,0.30155,34392.0699515752,13616.6831492668,248097792.930176,0.0406048344063405
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.052734375,"D2",46797.02,44846,13137,0.4633,0.3743,"D",2,0.28885,30759.9688107318,12126.0402724279,237648971.937925,0.0363166114067163
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.052734375,"D3",46797.02,41974,11751,0.4518,0.3655,"D",3,0.28005,28356.2880307157,10841.7920027036,230408844.006287,0.0334787170846916
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.052734375,"D4",46797.02,34933,8290,0.4294,0.3482,"D",4,0.26275,21807.2147009271,7476.01419241413,216175410.686134,0.025746584693548
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.052734375,"D5",46797.02,24918,2258,0.3836,0.3124,"D",5,0.22695,14260.6801447952,1405.68207547234,186721253.873332,0.0168368044324322
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.052734375,"D6",46797.02,32120,1182,0.5339,0.4311,"D",6,0.34565,723.874459789389,-82.4756362176281,284380706.769409,0.000854638950552062
"","","","","","","","","",NA,NA,NA,"D7",46797.02,NA,NA,NA,NA,"D",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"D8",46797.02,NA,NA,NA,NA,"D",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"D9",46797.02,NA,NA,NA,NA,"D",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"D10",46797.02,NA,NA,NA,NA,"D",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"D11",46797.02,NA,NA,NA,NA,"D",11,NA,NA,NA,NA,NA
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"D12",46797.02,5980,675,0.0898,0.085,"D",12,-0.000449999999999992,-920.474849867303,-65.6477547021482,-370233.814686046,-0.00108675426941992
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.019775391,"E1",46797.02,48044,14375,0.4715,0.3811,"E",1,0.29565,33227.983247546,13264.8657110268,243243616.248736,0.0392304609557665
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.019775391,"E2",46797.02,43977,12952,0.4667,0.3793,"E",2,0.29385,29395.0991011752,11869.4798220171,241762680.989992,0.0347051844521652
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.019775391,"E3",46797.02,39481,11159,0.4468,0.3637,"E",3,0.27825,25919.5952904026,10266.277404281,228927908.747542,0.0306018473481837
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.019775391,"E4",46797.02,32015,7307,0.4093,0.3331,"E",4,0.24765,19730.8110272409,6487.90574443472,203752009.348891,0.0232950885361647
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.019775391,"E5",46797.02,30550,2172,0.5107,0.4129,"E",5,0.32745,5727.00036515732,693.349169187702,269406805.819884,0.00676155584120675
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.019775391,"E6",46797.02,30961,1284,0.5252,0.4241,"E",6,0.33865,1690.94296521766,-104.131689177762,278621514.096515,0.00199640379860546
"","","","","","","","","",NA,NA,NA,"E7",46797.02,NA,NA,NA,NA,"E",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"E8",46797.02,NA,NA,NA,NA,"E",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"E9",46797.02,NA,NA,NA,NA,"E",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"E10",46797.02,NA,NA,NA,NA,"E",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"E11",46797.02,NA,NA,NA,NA,"E",11,NA,NA,NA,NA,NA
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"E12",46797.02,18136,1571,0.4513,0.3701,"E",12,0.28465,4323.27732078722,612.852280166578,234193456.334188,0.00510425688103174
"","","","","","","","","",NA,NA,NA,"F1",46797.02,NA,NA,NA,NA,"F",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F2",46797.02,NA,NA,NA,NA,"F",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F3",46797.02,NA,NA,NA,NA,"F",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F4",46797.02,NA,NA,NA,NA,"F",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F5",46797.02,NA,NA,NA,NA,"F",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F6",46797.02,NA,NA,NA,NA,"F",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F7",46797.02,NA,NA,NA,NA,"F",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F8",46797.02,NA,NA,NA,NA,"F",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F9",46797.02,NA,NA,NA,NA,"F",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F10",46797.02,NA,NA,NA,NA,"F",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F11",46797.02,NA,NA,NA,NA,"F",11,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"F12",46797.02,NA,NA,NA,NA,"F",12,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G1",46797.02,NA,NA,NA,NA,"G",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G2",46797.02,NA,NA,NA,NA,"G",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G3",46797.02,NA,NA,NA,NA,"G",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G4",46797.02,NA,NA,NA,NA,"G",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G5",46797.02,NA,NA,NA,NA,"G",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G6",46797.02,NA,NA,NA,NA,"G",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G7",46797.02,NA,NA,NA,NA,"G",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G8",46797.02,NA,NA,NA,NA,"G",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G9",46797.02,NA,NA,NA,NA,"G",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G10",46797.02,NA,NA,NA,NA,"G",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G11",46797.02,NA,NA,NA,NA,"G",11,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"G12",46797.02,NA,NA,NA,NA,"G",12,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H1",46797.02,NA,NA,NA,NA,"H",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H2",46797.02,NA,NA,NA,NA,"H",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H3",46797.02,NA,NA,NA,NA,"H",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H4",46797.02,NA,NA,NA,NA,"H",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H5",46797.02,NA,NA,NA,NA,"H",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H6",46797.02,NA,NA,NA,NA,"H",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H7",46797.02,NA,NA,NA,NA,"H",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H8",46797.02,NA,NA,NA,NA,"H",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H9",46797.02,NA,NA,NA,NA,"H",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H10",46797.02,NA,NA,NA,NA,"H",10,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H11",46797.02,NA,NA,NA,NA,"H",11,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"H12",46797.02,NA,NA,NA,NA,"H",12,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A1",47996.94,NA,NA,NA,NA,"A",1,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A2",47996.94,NA,NA,NA,NA,"A",2,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A3",47996.94,NA,NA,NA,NA,"A",3,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A4",47996.94,NA,NA,NA,NA,"A",4,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A5",47996.94,NA,NA,NA,NA,"A",5,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A6",47996.94,NA,NA,NA,NA,"A",6,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A7",47996.94,NA,NA,NA,NA,"A",7,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A8",47996.94,NA,NA,NA,NA,"A",8,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A9",47996.94,NA,NA,NA,NA,"A",9,NA,NA,NA,NA,NA
"","","","","","","","","",NA,NA,NA,"A10",47996.94,NA,NA,NA,NA,"A",10,NA,NA,NA,NA,NA
