"ï..strain","host","plasmid","plasmid_2","strain_2","media","sugar","amino_acids","inducer","concentration","init_ratio","init_dilution","well","time","600","mApple2:579,616","mNeon:479,520","row","column"
"","","","","","","","","",NA,NA,NA,"C9",47619,0.138,50,29714,"C",9
"","","","","","","","","",NA,NA,NA,"C9",47919,0.139,52,30400,"C",9
"","","","","","","","","",NA,NA,NA,"C9",48219,0.138,50,28660,"C",9
"","","","","","","","","",NA,NA,NA,"C9",48519,0.138,56,29724,"C",9
"","","","","","","","","",NA,NA,NA,"C9",48819,0.138,52,29571,"C",9
"","","","","","","","","",NA,NA,NA,"C9",49119,0.139,50,29321,"C",9
"","","","","","","","","",NA,NA,NA,"C9",49419,0.139,57,29438,"C",9
"","","","","","","","","",NA,NA,NA,"C9",49719,0.138,48,29820,"C",9
"","","","","","","","","",NA,NA,NA,"C9",50019,0.138,51,29318,"C",9
"","","","","","","","","",NA,NA,NA,"C9",50319,0.138,46,29672,"C",9
"","","","","","","","","",NA,NA,NA,"C9",50619,0.138,50,30248,"C",9
"","","","","","","","","",NA,NA,NA,"C9",50919,0.138,54,30166,"C",9
"","","","","","","","","",NA,NA,NA,"C9",51219,0.138,55,29396,"C",9
"","","","","","","","","",NA,NA,NA,"C9",51519,0.138,56,30135,"C",9
"","","","","","","","","",NA,NA,NA,"C9",51819,0.138,48,30138,"C",9
"","","","","","","","","",NA,NA,NA,"C9",52119,0.138,48,30438,"C",9
"","","","","","","","","",NA,NA,NA,"C9",52419,0.138,50,29168,"C",9
"","","","","","","","","",NA,NA,NA,"C9",52719,0.138,45,29211,"C",9
"","","","","","","","","",NA,NA,NA,"C9",53019,0.138,56,29983,"C",9
"","","","","","","","","",NA,NA,NA,"C9",53319,0.138,47,30081,"C",9
"","","","","","","","","",NA,NA,NA,"C9",53619,0.138,49,29360,"C",9
"","","","","","","","","",NA,NA,NA,"C9",53919,0.138,47,30031,"C",9
"","","","","","","","","",NA,NA,NA,"C9",54219,0.138,61,29530,"C",9
"","","","","","","","","",NA,NA,NA,"C9",54519,0.138,50,30660,"C",9
"","","","","","","","","",NA,NA,NA,"C9",54819,0.138,52,30115,"C",9
"","","","","","","","","",NA,NA,NA,"C9",55119,0.138,53,30304,"C",9
"","","","","","","","","",NA,NA,NA,"C9",55419,0.137,52,29338,"C",9
"","","","","","","","","",NA,NA,NA,"C9",55719,0.138,46,29531,"C",9
"","","","","","","","","",NA,NA,NA,"C9",56019,0.138,49,30503,"C",9
"","","","","","","","","",NA,NA,NA,"C9",56319,0.138,48,30740,"C",9
"","","","","","","","","",NA,NA,NA,"C9",56619,0.137,45,29799,"C",9
"","","","","","","","","",NA,NA,NA,"C9",56919,0.138,50,30521,"C",9
"","","","","","","","","",NA,NA,NA,"C9",57219,0.137,47,30836,"C",9
"","","","","","","","","",NA,NA,NA,"C9",57519,0.137,51,29759,"C",9
"","","","","","","","","",NA,NA,NA,"C9",57819,0.137,53,30000,"C",9
"","","","","","","","","",NA,NA,NA,"C9",58119,0.137,53,30535,"C",9
"","","","","","","","","",NA,NA,NA,"C9",58419,0.138,50,30445,"C",9
"","","","","","","","","",NA,NA,NA,"C9",58719,0.137,53,30348,"C",9
"","","","","","","","","",NA,NA,NA,"C9",59019,0.137,54,29883,"C",9
"","","","","","","","","",NA,NA,NA,"C9",59319,0.137,48,30433,"C",9
"","","","","","","","","",NA,NA,NA,"C9",59619,0.137,52,30325,"C",9
"","","","","","","","","",NA,NA,NA,"C9",59919,0.137,47,30665,"C",9
"","","","","","","","","",NA,NA,NA,"C9",60219,0.137,48,30684,"C",9
"","","","","","","","","",NA,NA,NA,"C9",60519,0.137,50,29589,"C",9
"","","","","","","","","",NA,NA,NA,"C9",60819,0.137,48,30166,"C",9
"","","","","","","","","",NA,NA,NA,"C9",61119,0.137,47,30747,"C",9
"","","","","","","","","",NA,NA,NA,"C9",61419,0.137,47,30855,"C",9
"","","","","","","","","",NA,NA,NA,"C9",61719,0.137,48,30731,"C",9
"","","","","","","","","",NA,NA,NA,"C9",62019,0.137,45,30853,"C",9
"","","","","","","","","",NA,NA,NA,"C9",62319,0.137,47,30765,"C",9
"","","","","","","","","",NA,NA,NA,"C9",62619,0.137,51,30377,"C",9
"","","","","","","","","",NA,NA,NA,"C9",62919,0.137,47,30056,"C",9
"","","","","","","","","",NA,NA,NA,"C9",63219,0.137,48,29858,"C",9
"","","","","","","","","",NA,NA,NA,"C9",63519,0.137,47,31032,"C",9
"","","","","","","","","",NA,NA,NA,"C9",63819,0.137,48,30375,"C",9
"","","","","","","","","",NA,NA,NA,"C9",64119,0.137,49,30874,"C",9
"","","","","","","","","",NA,NA,NA,"C9",64419,0.137,47,30703,"C",9
"","","","","","","","","",NA,NA,NA,"C9",64719,0.137,53,30899,"C",9
"","","","","","","","","",NA,NA,NA,"C9",65019,0.137,42,30337,"C",9
"","","","","","","","","",NA,NA,NA,"C9",65319,0.137,50,31901,"C",9
"","","","","","","","","",NA,NA,NA,"C9",65619,0.137,50,31524,"C",9
"","","","","","","","","",NA,NA,NA,"C9",65919,0.136,53,30479,"C",9
"","","","","","","","","",NA,NA,NA,"C9",66219,0.137,43,31373,"C",9
"","","","","","","","","",NA,NA,NA,"C9",66519,0.137,47,31242,"C",9
"","","","","","","","","",NA,NA,NA,"C9",66819,0.136,52,30703,"C",9
"","","","","","","","","",NA,NA,NA,"C9",67119,0.136,41,31681,"C",9
"","","","","","","","","",NA,NA,NA,"C9",67419,0.137,50,31562,"C",9
"","","","","","","","","",NA,NA,NA,"C9",67719,0.137,48,30841,"C",9
"","","","","","","","","",NA,NA,NA,"C9",68019,0.136,44,30793,"C",9
"","","","","","","","","",NA,NA,NA,"C9",68319,0.136,47,31263,"C",9
"","","","","","","","","",NA,NA,NA,"C9",68619,0.137,46,31555,"C",9
"","","","","","","","","",NA,NA,NA,"C9",68919,0.136,51,31726,"C",9
"","","","","","","","","",NA,NA,NA,"C9",69219,0.136,50,30791,"C",9
"","","","","","","","","",NA,NA,NA,"C9",69519,0.136,49,32355,"C",9
"","","","","","","","","",NA,NA,NA,"C9",69819,0.136,48,31217,"C",9
"","","","","","","","","",NA,NA,NA,"C9",70119,0.136,54,31411,"C",9
"","","","","","","","","",NA,NA,NA,"C9",70419,0.136,47,30759,"C",9
"","","","","","","","","",NA,NA,NA,"C9",70719,0.136,49,31558,"C",9
"","","","","","","","","",NA,NA,NA,"C9",71019,0.136,50,31459,"C",9
"","","","","","","","","",NA,NA,NA,"C9",71319,0.136,51,30966,"C",9
"","","","","","","","","",NA,NA,NA,"C9",71619,0.136,50,31712,"C",9
"","","","","","","","","",NA,NA,NA,"C9",71919,0.136,51,31714,"C",9
"","","","","","","","","",NA,NA,NA,"C9",72219,0.136,53,31474,"C",9
"","","","","","","","","",NA,NA,NA,"C9",72519,0.136,49,31446,"C",9
"","","","","","","","","",NA,NA,NA,"C9",72819,0.136,49,31565,"C",9
"","","","","","","","","",NA,NA,NA,"C9",73119,0.136,44,31550,"C",9
"","","","","","","","","",NA,NA,NA,"C9",73419,0.136,45,31624,"C",9
"","","","","","","","","",NA,NA,NA,"C9",73719,0.136,47,31375,"C",9
"","","","","","","","","",NA,NA,NA,"C9",74019,0.136,44,31676,"C",9
"","","","","","","","","",NA,NA,NA,"C9",74319,0.136,44,31791,"C",9
"","","","","","","","","",NA,NA,NA,"C9",74619,0.136,43,32034,"C",9
"","","","","","","","","",NA,NA,NA,"C9",74919,0.136,42,31364,"C",9
"","","","","","","","","",NA,NA,NA,"C9",75219,0.136,44,31788,"C",9
"","","","","","","","","",NA,NA,NA,"C9",75519,0.136,53,32202,"C",9
"","","","","","","","","",NA,NA,NA,"C9",75819,0.136,51,31490,"C",9
"","","","","","","","","",NA,NA,NA,"C9",76119,0.136,48,32044,"C",9
"","","","","","","","","",NA,NA,NA,"C9",76419,0.136,45,32121,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C9",0,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C10",219,0.134,37,23997,"C",10
"","","","","","","","","",NA,NA,NA,"C10",519,0.133,38,24964,"C",10
"","","","","","","","","",NA,NA,NA,"C10",819,0.133,38,24117,"C",10
"","","","","","","","","",NA,NA,NA,"C10",1119,0.133,34,23273,"C",10
"","","","","","","","","",NA,NA,NA,"C10",1419,0.138,45,23955,"C",10
"","","","","","","","","",NA,NA,NA,"C10",1719,0.142,34,24161,"C",10
"","","","","","","","","",NA,NA,NA,"C10",2019,0.143,35,23661,"C",10
"","","","","","","","","",NA,NA,NA,"C10",2319,0.143,35,23934,"C",10
"","","","","","","","","",NA,NA,NA,"C10",2619,0.144,35,23882,"C",10
"","","","","","","","","",NA,NA,NA,"C10",2919,0.144,32,22922,"C",10
"","","","","","","","","",NA,NA,NA,"C10",3219,0.144,33,23903,"C",10
"","","","","","","","","",NA,NA,NA,"C10",3519,0.144,37,23834,"C",10
"","","","","","","","","",NA,NA,NA,"C10",3819,0.143,34,24674,"C",10
"","","","","","","","","",NA,NA,NA,"C10",4119,0.142,36,23767,"C",10
"","","","","","","","","",NA,NA,NA,"C10",4419,0.143,38,24113,"C",10
"","","","","","","","","",NA,NA,NA,"C10",4719,0.142,39,23832,"C",10
"","","","","","","","","",NA,NA,NA,"C10",5019,0.143,31,23903,"C",10
"","","","","","","","","",NA,NA,NA,"C10",5319,0.143,39,24134,"C",10
"","","","","","","","","",NA,NA,NA,"C10",5619,0.143,39,24217,"C",10
"","","","","","","","","",NA,NA,NA,"C10",5919,0.143,35,24227,"C",10
"","","","","","","","","",NA,NA,NA,"C10",6219,0.143,35,24005,"C",10
"","","","","","","","","",NA,NA,NA,"C10",6519,0.143,31,24267,"C",10
"","","","","","","","","",NA,NA,NA,"C10",6819,0.142,37,24388,"C",10
"","","","","","","","","",NA,NA,NA,"C10",7119,0.142,40,23524,"C",10
"","","","","","","","","",NA,NA,NA,"C10",7419,0.142,40,24547,"C",10
"","","","","","","","","",NA,NA,NA,"C10",7719,0.142,44,23813,"C",10
"","","","","","","","","",NA,NA,NA,"C10",8019,0.142,42,24702,"C",10
"","","","","","","","","",NA,NA,NA,"C10",8319,0.142,49,24632,"C",10
"","","","","","","","","",NA,NA,NA,"C10",8619,0.142,38,24277,"C",10
"","","","","","","","","",NA,NA,NA,"C10",8919,0.142,38,23955,"C",10
"","","","","","","","","",NA,NA,NA,"C10",9219,0.143,40,24498,"C",10
"","","","","","","","","",NA,NA,NA,"C10",9519,0.142,40,24536,"C",10
"","","","","","","","","",NA,NA,NA,"C10",9819,0.142,36,25454,"C",10
"","","","","","","","","",NA,NA,NA,"C10",10119,0.142,40,25033,"C",10
"","","","","","","","","",NA,NA,NA,"C10",10419,0.142,41,25908,"C",10
"","","","","","","","","",NA,NA,NA,"C10",10719,0.143,40,24910,"C",10
"","","","","","","","","",NA,NA,NA,"C10",11019,0.142,37,24879,"C",10
"","","","","","","","","",NA,NA,NA,"C10",11319,0.143,42,23967,"C",10
"","","","","","","","","",NA,NA,NA,"C10",11619,0.143,34,24292,"C",10
"","","","","","","","","",NA,NA,NA,"C10",11919,0.143,46,24643,"C",10
"","","","","","","","","",NA,NA,NA,"C10",12219,0.143,43,25380,"C",10
"","","","","","","","","",NA,NA,NA,"C10",12519,0.143,43,25387,"C",10
"","","","","","","","","",NA,NA,NA,"C10",12819,0.143,45,25204,"C",10
"","","","","","","","","",NA,NA,NA,"C10",13119,0.143,47,25048,"C",10
"","","","","","","","","",NA,NA,NA,"C10",13419,0.143,43,24979,"C",10
"","","","","","","","","",NA,NA,NA,"C10",13719,0.143,40,24974,"C",10
"","","","","","","","","",NA,NA,NA,"C10",14019,0.143,47,25545,"C",10
"","","","","","","","","",NA,NA,NA,"C10",14319,0.143,49,25232,"C",10
"","","","","","","","","",NA,NA,NA,"C10",14619,0.143,42,25621,"C",10
"","","","","","","","","",NA,NA,NA,"C10",14919,0.143,47,25952,"C",10
"","","","","","","","","",NA,NA,NA,"C10",15219,0.143,51,25260,"C",10
"","","","","","","","","",NA,NA,NA,"C10",15519,0.143,49,25765,"C",10
"","","","","","","","","",NA,NA,NA,"C10",15819,0.144,45,26010,"C",10
"","","","","","","","","",NA,NA,NA,"C10",16119,0.143,46,26805,"C",10
"","","","","","","","","",NA,NA,NA,"C10",16419,0.144,52,25863,"C",10
"","","","","","","","","",NA,NA,NA,"C10",16719,0.144,47,26347,"C",10
"","","","","","","","","",NA,NA,NA,"C10",17019,0.144,53,26493,"C",10
"","","","","","","","","",NA,NA,NA,"C10",17319,0.144,51,26281,"C",10
"","","","","","","","","",NA,NA,NA,"C10",17619,0.144,50,25510,"C",10
"","","","","","","","","",NA,NA,NA,"C10",17919,0.144,47,25642,"C",10
"","","","","","","","","",NA,NA,NA,"C10",18219,0.144,46,26597,"C",10
"","","","","","","","","",NA,NA,NA,"C10",18519,0.144,54,26504,"C",10
"","","","","","","","","",NA,NA,NA,"C10",18819,0.144,49,26626,"C",10
"","","","","","","","","",NA,NA,NA,"C10",19119,0.144,52,26698,"C",10
"","","","","","","","","",NA,NA,NA,"C10",19419,0.144,49,27162,"C",10
"","","","","","","","","",NA,NA,NA,"C10",19719,0.144,53,25818,"C",10
"","","","","","","","","",NA,NA,NA,"C10",20019,0.144,50,26437,"C",10
"","","","","","","","","",NA,NA,NA,"C10",20319,0.144,50,26836,"C",10
"","","","","","","","","",NA,NA,NA,"C10",20619,0.145,52,27202,"C",10
"","","","","","","","","",NA,NA,NA,"C10",20919,0.145,60,27948,"C",10
"","","","","","","","","",NA,NA,NA,"C10",21219,0.145,48,27187,"C",10
"","","","","","","","","",NA,NA,NA,"C10",21519,0.145,48,27005,"C",10
"","","","","","","","","",NA,NA,NA,"C10",21819,0.145,48,27158,"C",10
"","","","","","","","","",NA,NA,NA,"C10",22119,0.145,59,27383,"C",10
"","","","","","","","","",NA,NA,NA,"C10",22419,0.145,48,27235,"C",10
"","","","","","","","","",NA,NA,NA,"C10",22719,0.146,49,27926,"C",10
"","","","","","","","","",NA,NA,NA,"C10",23019,0.145,62,28385,"C",10
"","","","","","","","","",NA,NA,NA,"C10",23319,0.146,46,27613,"C",10
"","","","","","","","","",NA,NA,NA,"C10",23619,0.146,50,26762,"C",10
"","","","","","","","","",NA,NA,NA,"C10",23919,0.146,54,27553,"C",10
"","","","","","","","","",NA,NA,NA,"C10",24219,0.146,45,27940,"C",10
"","","","","","","","","",NA,NA,NA,"C10",24519,0.146,52,27839,"C",10
"","","","","","","","","",NA,NA,NA,"C10",24819,0.146,59,27895,"C",10
"","","","","","","","","",NA,NA,NA,"C10",25119,0.146,54,28205,"C",10
"","","","","","","","","",NA,NA,NA,"C10",25419,0.146,53,27774,"C",10
"","","","","","","","","",NA,NA,NA,"C10",25719,0.146,50,27824,"C",10
"","","","","","","","","",NA,NA,NA,"C10",26019,0.146,58,27819,"C",10
"","","","","","","","","",NA,NA,NA,"C10",26319,0.147,54,27792,"C",10
"","","","","","","","","",NA,NA,NA,"C10",26619,0.146,55,28349,"C",10
"","","","","","","","","",NA,NA,NA,"C10",26919,0.146,55,27746,"C",10
"","","","","","","","","",NA,NA,NA,"C10",27219,0.146,55,28637,"C",10
"","","","","","","","","",NA,NA,NA,"C10",27519,0.147,53,28041,"C",10
"","","","","","","","","",NA,NA,NA,"C10",27819,0.147,53,28737,"C",10
"","","","","","","","","",NA,NA,NA,"C10",28119,0.147,55,29200,"C",10
"","","","","","","","","",NA,NA,NA,"C10",28419,0.147,52,28729,"C",10
"","","","","","","","","",NA,NA,NA,"C10",28719,0.146,55,29715,"C",10
"","","","","","","","","",NA,NA,NA,"C10",29019,0.146,55,28371,"C",10
"","","","","","","","","",NA,NA,NA,"C10",29319,0.146,54,28781,"C",10
"","","","","","","","","",NA,NA,NA,"C10",29619,0.147,52,28997,"C",10
"","","","","","","","","",NA,NA,NA,"C10",29919,0.146,49,28776,"C",10
"","","","","","","","","",NA,NA,NA,"C10",30219,0.146,50,29327,"C",10
"","","","","","","","","",NA,NA,NA,"C10",30519,0.146,50,29136,"C",10
"","","","","","","","","",NA,NA,NA,"C10",30819,0.146,59,29181,"C",10
"","","","","","","","","",NA,NA,NA,"C10",31119,0.146,53,29542,"C",10
"","","","","","","","","",NA,NA,NA,"C10",31419,0.146,55,29165,"C",10
"","","","","","","","","",NA,NA,NA,"C10",31719,0.146,56,28577,"C",10
"","","","","","","","","",NA,NA,NA,"C10",32019,0.146,54,29632,"C",10
"","","","","","","","","",NA,NA,NA,"C10",32319,0.146,48,29840,"C",10
"","","","","","","","","",NA,NA,NA,"C10",32619,0.146,54,29627,"C",10
"","","","","","","","","",NA,NA,NA,"C10",32919,0.146,57,29880,"C",10
"","","","","","","","","",NA,NA,NA,"C10",33219,0.146,55,29341,"C",10
"","","","","","","","","",NA,NA,NA,"C10",33519,0.146,53,29786,"C",10
"","","","","","","","","",NA,NA,NA,"C10",33819,0.145,52,28880,"C",10
"","","","","","","","","",NA,NA,NA,"C10",34119,0.146,53,30598,"C",10
"","","","","","","","","",NA,NA,NA,"C10",34419,0.146,55,29373,"C",10
"","","","","","","","","",NA,NA,NA,"C10",34719,0.146,51,29983,"C",10
"","","","","","","","","",NA,NA,NA,"C10",35019,0.146,55,29732,"C",10
"","","","","","","","","",NA,NA,NA,"C10",35319,0.145,49,30109,"C",10
"","","","","","","","","",NA,NA,NA,"C10",35619,0.145,52,30176,"C",10
"","","","","","","","","",NA,NA,NA,"C10",35919,0.145,51,29791,"C",10
"","","","","","","","","",NA,NA,NA,"C10",36219,0.145,54,29761,"C",10
"","","","","","","","","",NA,NA,NA,"C10",36519,0.145,56,29805,"C",10
"","","","","","","","","",NA,NA,NA,"C10",36819,0.145,49,30426,"C",10
"","","","","","","","","",NA,NA,NA,"C10",37119,0.145,57,30449,"C",10
"","","","","","","","","",NA,NA,NA,"C10",37419,0.145,58,30122,"C",10
"","","","","","","","","",NA,NA,NA,"C10",37719,0.145,58,30141,"C",10
"","","","","","","","","",NA,NA,NA,"C10",38019,0.145,57,29838,"C",10
"","","","","","","","","",NA,NA,NA,"C10",38319,0.145,55,29812,"C",10
"","","","","","","","","",NA,NA,NA,"C10",38619,0.145,54,30731,"C",10
"","","","","","","","","",NA,NA,NA,"C10",38919,0.145,59,30346,"C",10
"","","","","","","","","",NA,NA,NA,"C10",39219,0.145,58,29859,"C",10
"","","","","","","","","",NA,NA,NA,"C10",39519,0.145,45,30083,"C",10
"","","","","","","","","",NA,NA,NA,"C10",39819,0.145,52,30566,"C",10
"","","","","","","","","",NA,NA,NA,"C10",40119,0.145,47,30680,"C",10
"","","","","","","","","",NA,NA,NA,"C10",40419,0.145,56,30732,"C",10
"","","","","","","","","",NA,NA,NA,"C10",40719,0.145,61,30212,"C",10
"","","","","","","","","",NA,NA,NA,"C10",41019,0.145,53,30883,"C",10
"","","","","","","","","",NA,NA,NA,"C10",41319,0.145,61,31241,"C",10
"","","","","","","","","",NA,NA,NA,"C10",41619,0.144,52,30685,"C",10
"","","","","","","","","",NA,NA,NA,"C10",41919,0.145,56,30514,"C",10
"","","","","","","","","",NA,NA,NA,"C10",42219,0.144,55,30358,"C",10
"","","","","","","","","",NA,NA,NA,"C10",42519,0.144,54,30383,"C",10
"","","","","","","","","",NA,NA,NA,"C10",42819,0.144,53,31743,"C",10
"","","","","","","","","",NA,NA,NA,"C10",43119,0.144,54,30442,"C",10
"","","","","","","","","",NA,NA,NA,"C10",43419,0.144,56,31307,"C",10
"","","","","","","","","",NA,NA,NA,"C10",43719,0.144,54,31618,"C",10
"","","","","","","","","",NA,NA,NA,"C10",44019,0.144,50,31918,"C",10
"","","","","","","","","",NA,NA,NA,"C10",44319,0.144,54,31201,"C",10
"","","","","","","","","",NA,NA,NA,"C10",44619,0.144,56,30746,"C",10
"","","","","","","","","",NA,NA,NA,"C10",44919,0.144,52,30968,"C",10
"","","","","","","","","",NA,NA,NA,"C10",45219,0.144,56,31933,"C",10
"","","","","","","","","",NA,NA,NA,"C10",45519,0.143,55,31705,"C",10
"","","","","","","","","",NA,NA,NA,"C10",45819,0.143,56,31306,"C",10
"","","","","","","","","",NA,NA,NA,"C10",46119,0.143,53,31868,"C",10
"","","","","","","","","",NA,NA,NA,"C10",46419,0.143,51,30779,"C",10
"","","","","","","","","",NA,NA,NA,"C10",46719,0.143,49,31037,"C",10
"","","","","","","","","",NA,NA,NA,"C10",47019,0.143,52,30897,"C",10
"","","","","","","","","",NA,NA,NA,"C10",47319,0.143,48,32279,"C",10
"","","","","","","","","",NA,NA,NA,"C10",47619,0.143,47,31320,"C",10
"","","","","","","","","",NA,NA,NA,"C10",47919,0.143,45,31244,"C",10
"","","","","","","","","",NA,NA,NA,"C10",48219,0.143,49,31530,"C",10
"","","","","","","","","",NA,NA,NA,"C10",48519,0.143,52,32086,"C",10
"","","","","","","","","",NA,NA,NA,"C10",48819,0.143,54,32528,"C",10
"","","","","","","","","",NA,NA,NA,"C10",49119,0.143,47,31906,"C",10
"","","","","","","","","",NA,NA,NA,"C10",49419,0.143,51,31342,"C",10
"","","","","","","","","",NA,NA,NA,"C10",49719,0.143,52,31913,"C",10
"","","","","","","","","",NA,NA,NA,"C10",50019,0.143,50,32487,"C",10
"","","","","","","","","",NA,NA,NA,"C10",50319,0.143,54,31400,"C",10
"","","","","","","","","",NA,NA,NA,"C10",50619,0.142,53,31854,"C",10
"","","","","","","","","",NA,NA,NA,"C10",50919,0.143,55,31459,"C",10
"","","","","","","","","",NA,NA,NA,"C10",51219,0.143,52,32688,"C",10
"","","","","","","","","",NA,NA,NA,"C10",51519,0.143,60,32661,"C",10
"","","","","","","","","",NA,NA,NA,"C10",51819,0.143,48,31638,"C",10
"","","","","","","","","",NA,NA,NA,"C10",52119,0.143,54,32787,"C",10
"","","","","","","","","",NA,NA,NA,"C10",52419,0.143,49,32088,"C",10
"","","","","","","","","",NA,NA,NA,"C10",52719,0.143,50,31760,"C",10
"","","","","","","","","",NA,NA,NA,"C10",53019,0.143,54,31284,"C",10
"","","","","","","","","",NA,NA,NA,"C10",53319,0.143,61,32216,"C",10
"","","","","","","","","",NA,NA,NA,"C10",53619,0.143,49,32652,"C",10
"","","","","","","","","",NA,NA,NA,"C10",53919,0.143,57,30391,"C",10
"","","","","","","","","",NA,NA,NA,"C10",54219,0.142,56,31793,"C",10
"","","","","","","","","",NA,NA,NA,"C10",54519,0.142,49,32800,"C",10
"","","","","","","","","",NA,NA,NA,"C10",54819,0.143,55,32452,"C",10
"","","","","","","","","",NA,NA,NA,"C10",55119,0.143,56,33207,"C",10
"","","","","","","","","",NA,NA,NA,"C10",55419,0.142,51,32899,"C",10
"","","","","","","","","",NA,NA,NA,"C10",55719,0.142,55,31894,"C",10
"","","","","","","","","",NA,NA,NA,"C10",56019,0.142,48,32241,"C",10
"","","","","","","","","",NA,NA,NA,"C10",56319,0.142,52,32779,"C",10
"","","","","","","","","",NA,NA,NA,"C10",56619,0.142,50,32226,"C",10
"","","","","","","","","",NA,NA,NA,"C10",56919,0.142,50,32170,"C",10
